"gene","TCGA-3C-AAAU-01","TCGA-3C-AALI-01","TCGA-3C-AALJ-01","TCGA-3C-AALK-01","TCGA-4H-AAAK-01","TCGA-5L-AAT0-01","TCGA-5L-AAT1-01","TCGA-5T-A9QA-01","TCGA-A1-A0SB-01","TCGA-A1-A0SD-01","TCGA-A1-A0SE-01","TCGA-A1-A0SF-01","TCGA-A1-A0SG-01","TCGA-A1-A0SH-01","TCGA-A1-A0SI-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SN-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A1-A0SQ-01","TCGA-A2-A04N-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04U-01","TCGA-A2-A04V-01","TCGA-A2-A04W-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CK-01","TCGA-A2-A0CL-01","TCGA-A2-A0CM-01","TCGA-A2-A0CO-01","TCGA-A2-A0CP-01","TCGA-A2-A0CQ-01","TCGA-A2-A0CR-01","TCGA-A2-A0CS-01","TCGA-A2-A0CT-01","TCGA-A2-A0CU-01","TCGA-A2-A0CV-01","TCGA-A2-A0CW-01","TCGA-A2-A0CX-01","TCGA-A2-A0CY-01","TCGA-A2-A0CZ-01","TCGA-A2-A0D0-01","TCGA-A2-A0D1-01","TCGA-A2-A0D2-01","TCGA-A2-A0D3-01","TCGA-A2-A0D4-01","TCGA-A2-A0EM-01","TCGA-A2-A0EN-01","TCGA-A2-A0EO-01","TCGA-A2-A0EP-01","TCGA-A2-A0EQ-01","TCGA-A2-A0ER-01","TCGA-A2-A0ES-01","TCGA-A2-A0ET-01","TCGA-A2-A0EU-01","TCGA-A2-A0EV-01","TCGA-A2-A0EW-01","TCGA-A2-A0EX-01","TCGA-A2-A0EY-01","TCGA-A2-A0ST-01","TCGA-A2-A0SU-01","TCGA-A2-A0SV-01","TCGA-A2-A0SW-01","TCGA-A2-A0SX-01","TCGA-A2-A0SY-01","TCGA-A2-A0T0-01","TCGA-A2-A0T1-01","TCGA-A2-A0T2-01","TCGA-A2-A0T3-01","TCGA-A2-A0T4-01","TCGA-A2-A0T5-01","TCGA-A2-A0T6-01","TCGA-A2-A0T7-01","TCGA-A2-A0YC-01","TCGA-A2-A0YD-01","TCGA-A2-A0YE-01","TCGA-A2-A0YF-01","TCGA-A2-A0YG-01","TCGA-A2-A0YH-01","TCGA-A2-A0YI-01","TCGA-A2-A0YJ-01","TCGA-A2-A0YK-01","TCGA-A2-A0YL-01","TCGA-A2-A0YM-01","TCGA-A2-A0YT-01","TCGA-A2-A1FV-01","TCGA-A2-A1FW-01","TCGA-A2-A1FX-01","TCGA-A2-A1FZ-01","TCGA-A2-A1G0-01","TCGA-A2-A1G1-01","TCGA-A2-A1G4-01","TCGA-A2-A1G6-01","TCGA-A2-A259-01"
"ACE2",-0.536796079571375,0.121015400961366,NA,3.04870700782826,1.76735817845787,2.55237707109487,3.61175075883018,4.35032043538701,3.24191643393021,0.989066325686519,0.981487367798262,2.36199288592196,-1.47393118833241,-1.46913020206859,4.38505823528781,2.00855859883656,1.65608444004934,0.658371455906496,0.681314322601321,2.92027424202646,3.00473508091527,-0.309538205081281,-1.33569921465996,8.54874986821617,6.65328362897371,0.119953717505568,3.06101577468163,2.96221584127474,0.289480386137595,4.66647824985093,3.81330919243699,-0.579706250653378,-0.307394261591905,1.37545653587666,NA,2.20015904962839,2.23011076648888,NA,3.53516960103138,0.469260846615998,2.3267386671329,1.19597745864259,2.95162509254981,1.3710569683502,7.2417162681247,6.31838192385377,3.01706672418983,1.30521177607819,2.08331550233567,6.48891662999301,0.688941238301,-1.90941752363756,0.828306613775644,1.57153119841353,2.22119654994455,3.53951866434271,NA,0.591487938397943,3.21530583929618,NA,2.47575936682389,0.0739572999433244,3.36075755751194,0.393416200471545,11.9318683602114,5.66969578495039,-1.21591485726524,0.755229433797679,2.39635132406325,1.16857785730571,0.800910251058352,6.70762969831376,5.7630875159956,5.57603833676208,1.78148561596166,2.28699939663384,0.866868424618348,1.44397788552057,4.04139194086629,-1.81248560180718,-0.634419434166635,4.49164789844277,NA,0.392427338213722,NA,0.254110241874721,3.09482721717667,3.77884986531668,2.8170706301774,4.95057572576679,0.69438992740731,1.28380327092837,0.247198388575865,NA,1.72678763042118,1.71690312321547,4.80937842786163,-0.867488960200804,3.50346323023053,1.63714650625315
"ACER1",2.37013637514381,1.92842717687569,1.8585778489074,2.04872444273616,NA,NA,-0.295128035543647,3.92290189447447,-0.150400988848548,0.726046456482002,-1.6034020684251,1.09895848008817,1.11103131238874,NA,0.820240243734853,NA,NA,-1.66337383423646,-1.6407037411078,NA,NA,NA,-1.33569921465996,-0.947027725186011,-0.374635983994637,NA,0.061015774681628,NA,-1.29548211458356,-0.888167412922017,-0.472128945698427,-1.5794906495111,0.692605738408095,1.56812941650049,NA,1.32567423412026,1.74467778931707,-1.48479218096418,1.15665548884686,NA,1.54912698019927,6.41833839349313,-1.80339295590518,NA,1.01292617444427,-0.703924425047112,-0.0703604742791153,NA,1.23529816954181,NA,-1.63307635102148,-0.909146569548887,-0.493702734528478,-0.598369533415259,0.520749096650175,1.4102325455982,1.31440650755482,NA,NA,NA,1.25338423580007,-0.510868147147283,-1.49736388279754,0.393416200471545,0.134483821510794,-0.225160240172674,1.36899178890816,1.34016344331109,NA,-1.63890542982368,-1.52118347095058,-0.0248834502877441,NA,1.83458987386085,NA,NA,-0.455020116744196,-0.725947115921742,-0.791607600209324,NA,NA,NA,-0.912401382076379,NA,1.50492542342327,NA,NA,1.85283783398905,0.942608336111663,1.55826763405574,0.916782348743758,0.283803270928366,-1.75292316806918,-0.884700355974453,-1.27334313731431,NA,-1.8630211880365,0.717561277014488,-0.584025053581903,NA
"ACER2",6.17748731067216,6.06359353932948,5.90296111858259,7.14041057438244,6.97191021629171,6.72229250809921,6.11425665289359,5.43995551747816,5.88302690188783,8.39566008463165,7.68884335347795,5.36200340974446,7.61354638624793,7.86830216492389,7.32542689274118,6.88896846219014,5.99948820333338,7.56764887601995,7.37897019560389,5.3223716554185,5.18915246219617,8.19421315631121,6.34376845098133,3.30082659253349,5.57957541076486,8.6821445121959,3.76146613087223,4.44764531304672,6.68185120735184,3.96986882612825,6.85881900726103,6.51309432898586,6.11042379986534,6.24053567825809,4.9068328866527,7.21240299912972,5.59267828337612,5.44595508550592,2.29416489551719,6.83266853082049,7.07717248634387,8.14625910266679,6.66435056829297,7.34067174876303,6.80991086406672,1.29601682253322,7.03289869036716,3.76462216534359,5.6548536693279,4.31898921915785,6.12192094678293,7.92846567040247,7.87921747546093,7.03822325604433,7.5009087856016,6.20465330216977,5.49765387683064,7.1643639288076,7.56863487573744,7.8837814733274,6.50130697167799,7.85754438944868,7.59552827609785,6.69718026461228,6.38240441762724,6.20114373205303,6.8284043657281,4.39904801505935,6.06878257651172,5.31542856201016,7.0899737024999,4.7825343758695,5.25560270013678,3.41953889151378,7.00854179215533,7.11482716461901,6.23838945240922,7.29363165841043,6.24192215254517,6.6715226680312,7.99487950030333,5.02840118159917,7.80540983749263,6.56729901486894,8.30260602585334,7.9649236046594,6.42361346481366,7.77647711868914,7.92750065359306,5.72818174924652,7.70004292244294,8.52456874695037,8.51627089058299,6.71893009764061,8.73661130140782,7.52426274743645,4.93137103815517,7.70624458215093,7.21689909094239,7.85632156368357
"ACER3",8.81417996112979,7.35948339476817,7.20729550845637,7.49165431131854,7.81990699515047,7.39534647650874,8.07118720525697,8.724913523189,8.04927516840031,8.49160100342238,7.48398502206215,6.86450560741083,6.37783173175706,8.08526955139963,7.75298335807948,10.8400015385019,9.57016670336237,12.7746347327725,9.73170002193369,10.3581739228252,9.15170282947293,11.6442199284886,7.32249964956552,7.60364192155807,8.62537789834782,8.41452288384594,8.98286526607015,9.67738068299026,8.35562242973081,10.4179516440342,6.72757471074093,7.98066970636521,6.99635258822406,10.5859619909254,7.90960691587491,7.73508074473225,7.98880623154919,8.77024597109076,7.69271243359742,8.81651555113607,8.09492958773181,9.31747999826048,7.67450302332527,7.85217179528943,7.65097129996175,7.93986948708668,8.30898923413864,9.00100221215361,10.3886128662481,8.29372544887505,7.10850041166044,7.80851376502839,8.99820565976281,9.01998456647952,8.43365887798775,8.91306951220149,10.9096910623267,11.8989025157308,8.52419691575446,8.34080480441272,8.69078442753638,8.21355190826287,9.46711172969012,7.33591463216939,8.02322041576583,8.99646642706621,8.4948171920957,8.07561445429971,8.47850633141003,8.52236300181914,8.08997423198009,7.86189210841918,9.36453894702539,8.25663518192115,7.92937086048312,8.88989238166625,8.20311450977395,8.67492031872519,8.19291710738456,7.82070232319775,8.53919991957459,10.4296971344351,9.37140051465676,10.0452187882239,8.75049730712414,8.53951943979155,9.1782485379499,8.91138509644882,8.77865770567035,8.16262546444938,7.72600489041829,10.0031660849272,8.01367328877017,8.59811244056842,8.20048816917616,8.04782463534628,9.48346735255043,8.22667517766346,8.47939468559826,8.48389717843096
"ACE",11.7317828677737,11.0683501746468,8.66913876284099,9.04645477190624,8.64998219323345,8.31258894218688,8.53141304349448,10.8882847246895,6.15338381303264,9.05966892931089,8.28221830540165,8.11466425864536,7.72329984153958,9.37381653333516,9.566790994754,8.02687694940003,8.06207312895614,8.49251057498019,10.3370167127898,7.55378747296428,8.76688465221481,8.43353870667133,8.74377278070452,7.04157921261954,8.78398761404942,8.02679286797781,8.58066031767371,8.00661388746434,7.78138659986353,9.65974852659873,8.31253721146209,8.84450334927724,8.03019314824345,8.42453500043044,8.24201936553146,10.3001046151411,9.35791747039075,9.32578912101008,9.04905021882405,8.98496324745971,8.61829959877505,9.13258429671222,8.45177365320984,9.97260951860452,9.50073753179421,8.67105271450135,8.76881453895527,8.62862415714534,10.1185684148712,8.03171057488686,8.84276737601325,8.456066463463,8.28607208419378,9.37314269235218,8.42314449056693,10.4045911977338,9.07376695582465,9.20912506641645,8.9701993822764,9.95991096409118,8.03910383989387,6.82888795002436,10.4540555675992,8.99083179507598,9.46315200363834,9.48051173105066,8.78260120847027,8.96139036469615,7.87209060513415,8.67977388675109,8.27661065116731,9.22784454253134,11.4448476946871,8.36009119924151,9.12294081820545,8.94949845664972,9.07823274941821,8.79171022723553,9.35443056160305,8.78761986791749,9.47926512589999,9.22072003543803,10.0625064041229,9.23707943099073,9.21144057603039,8.4265448787512,6.40987458222116,9.21567277301555,8.91127423035836,10.0767138033096,8.38091901830992,8.53880585059975,8.04480610297603,9.40128444380488,8.84831590475874,8.0133651091141,8.08386009538357,8.2463396754275,8.11470433626186,8.47257184499088
"ACHE",3.41743398825438,11.5133959452026,3.18049798736835,3.53413632571253,3.81173817154363,4.65670229170726,4.61175665945959,3.3128394015691,4.49346160577341,3.53342629813474,3.71844930864244,4.30060698307692,4.04964819147254,1.85259817037907,2.82028109650187,3.54911465531884,5.63793187827499,2.24330348691814,4.83511056096461,4.88110172142877,3.35264554528093,2.69039474531998,3.30814240972028,4.66760264911311,5.92915897022885,0.856866206984431,3.2834180742095,2.37726259663846,2.16401388852506,4.72660237263077,4.48209964241705,5.12077493174823,3.90202532783359,6.05996305100942,4.52832126339897,6.56727619489003,3.23011076648888,2.21564753717691,8.03930237706625,3.79118894150336,6.04556310297359,3.25483588278576,4.67247625972145,3.4105717654035,1.49830193547498,3.38348311987448,5.46876901783106,2.30518258561129,3.43694801648825,3.88603306456113,3.32123543501606,3.13523933982723,1.0913274776911,5.22177656827493,4.94703489806759,6.78092552814301,6.27636638543817,1.59148793839794,3.57145838712323,1.57502182592942,2.75587033726332,2.07399156457159,4.45697038112101,2.13037081100218,3.00895293942693,7.06028197552496,4.30757424460461,3.2576895512818,5.00122126530618,5.23159752859475,4.28630454583036,4.34440954341899,5.32464501514582,4.04402684114702,3.96589507938676,3.91927333360587,2.24534353596357,3.66635894396678,5.37842492022531,3.04568759307542,2.75783400107343,3.34190037813241,2.54715365881257,2.56230348938545,1.82688401786578,3.46357014643869,2.78997958888132,6.05448602161337,4.44511088435024,3.36560855948914,3.53571706144621,4.74320795607649,2.05450121618256,2.28522464546786,2.63366369686663,3.20233935469714,3.45888066625135,3.71756127701449,4.97058680468726,4.40268807340166
"ACIN1",11.6796836019189,11.7792900115278,12.0658866336981,11.9666793434964,11.7776924965194,11.980728070031,11.9651962666161,11.7481314498661,11.665186220925,11.3821336971138,11.5851108483554,11.4089016098157,11.3595663571628,11.1570740355354,11.5496141619243,10.7026707015518,11.6346480345697,11.0299146283544,11.649109834465,11.4349872930956,11.3319757166095,11.0778661109575,11.7754237800024,12.1713494289953,11.3883826500445,11.2696493568131,11.4506555672924,11.0556810876324,11.9202554813802,10.9975863285026,11.6102175755117,12.1166526779406,11.9982057655605,11.6247473499956,11.6974467516415,12.0129198910129,11.5533230126695,12.1567046857536,11.8193276568729,11.0448026201859,10.2569896321978,11.3226508956163,11.3570892123544,12.2576730532242,11.5760937175391,12.2970696714225,11.6865839086951,11.6243016663209,12.0038293263488,11.5920107512679,11.7489823413114,11.9788196222373,11.5082885994091,11.534259445298,11.1414474800128,11.8354536204396,12.1100674065672,11.2186430271883,11.3904370984021,11.8650479052533,10.7880061881753,11.5030585309807,11.6475884340435,11.2378440932195,11.9184301774737,11.3368831957518,11.2411351533791,11.0501935981164,11.9729992371967,11.7102357848935,11.567737516223,11.1417607050851,11.3618723497926,11.0431096037497,12.0249710187929,11.297955765372,11.7071369295795,11.6493517551435,11.4049469096145,11.7497110322342,11.5787790231166,11.322399429761,11.4792455191286,11.3946613998414,11.4153998005905,11.4717721358595,11.0459784376179,11.6671142482348,11.3827845512383,11.2993871991439,11.0849458092537,11.717362705593,11.6974535283027,11.6141535908359,11.6829771641747,11.6443896178064,11.3633658155382,11.5961220466778,11.3862852812068,11.2157145082415
"ACLY",12.8690471193963,11.9195503285409,12.827953735216,11.6586280722129,12.4281151135946,11.25003052318,11.3635225291133,12.2736090739572,11.4812346018467,12.1160203583434,12.2504163279412,12.1580445851059,12.2843064585943,12.761901724871,12.0328743496048,11.916533446451,12.1559264702599,12.0474492658823,12.0626337914131,12.850904997519,12.1326064015764,13.39077275681,12.1891970415375,11.1162900216308,11.4698874004143,12.034038183923,11.6415968743772,11.740296639516,11.6839960490639,11.5321133938099,11.1524692241913,12.2214391588972,11.423253868488,11.9183582428973,12.0776846258157,12.0832189206459,11.7603743660649,11.3730040460959,10.4663630340681,12.1847964201252,12.8306536467695,12.6699058082997,11.4960961885738,12.0997213897983,13.8911400132477,11.1033683347787,12.4346778715451,11.8285926703209,11.66346493086,12.0613328800577,12.1544263451787,12.0704413214047,12.7764289404162,11.9952236003939,12.2536788062349,11.4169144054435,12.4662957557935,12.4123709200571,12.0457952847277,12.6009865392324,12.0005930525812,12.7200341884777,11.9286423943264,12.1963200449986,12.1704216250878,11.885036372419,13.3520263164567,12.6477961025949,11.5482196164835,11.9595162443869,12.6223324814737,12.8764232067116,12.7696803449555,11.6279704570868,11.8969890364538,11.849441343807,11.8832215396601,12.2721904075229,12.3043075381422,12.2222482351984,11.7023083754506,11.999556204401,11.9749539938004,11.9046204354735,12.3299032192437,11.8143307132831,12.1557857189689,11.6840010914761,11.2585117993141,12.5495665870037,12.5864553072833,11.7786328626512,11.9509398477773,11.9171138035037,12.3374613737276,12.5557179373169,12.5167380769303,12.3756228824098,11.5584258315742,11.4412841162853
"ACMSD",7.59509781560634,4.64464080248166,2.18049798736835,0.31173560197927,0.767315799224828,6.14930205055889,NA,NA,-1.15040098884855,0.726046456482002,1.85594984330384,1.77703038520081,3.98551864603636,NA,NA,-0.450873019800733,NA,5.14378114394432,NA,NA,NA,4.04793966321302,1.24926328606119,NA,0.947329519847386,1.5349580265839,NA,NA,NA,NA,NA,-0.579706250653378,NA,NA,NA,NA,-0.577336408344978,6.59736580007306,NA,6.16970256881055,NA,NA,0.5186358471628,-0.213905532370957,1.69095339678367,2.1033633511927,NA,NA,-1.08650737224992,NA,0.367035516155009,1.26074832839645,5.791754174637,3.57151906345367,-0.479150349591925,-0.589658895385913,NA,4.7397563115469,2.65891980066448,NA,-0.331517750458671,0.0739572999433244,2.40966247670709,NA,NA,1.09680158184917,3.82840817411168,-0.82981854223475,NA,NA,NA,NA,NA,NA,-0.678071905112638,-1.0350469470992,NA,NA,NA,9.45097634563882,3.7917828211113,-0.658128079355599,NA,-0.607572661786278,NA,6.66350829391087,NA,-0.469130202068591,1.67955891776437,NA,1.10942742668615,NA,NA,NA,7.63066465334075,1.8543946777531,NA,2.83303174566276,1.5859239769586,4.17320740327314
"ACN9",7.60534765081975,8.08974547844819,6.48792361930375,6.06663171403481,6.04346262463551,7.02485597976011,6.79232699607689,6.52434895104912,7.53610342477449,5.91983821729239,6.81858729001237,6.98161408668021,5.95234754590506,6.82988887325618,5.27970900129906,5.9328218260678,8.25003164864332,7.05067364391094,4.11426706571266,8.85775213569382,8.5282911756789,3.8998426743584,7.75440051040269,9.15092695451912,7.67250171792255,4.2073618921364,7.79573383543205,8.5944877144278,7.36278195965926,6.77722637879607,7.75431431778501,6.27831749553752,7.86499890219225,5.69739297162471,5.03421571533791,6.44116805475728,5.67067890721845,6.83263055883285,7.64208636052745,7.29792871974633,7.23763732723163,5.89638569029777,7.22465098208226,6.06530518494014,7.54583789688409,7.32391944245456,7.69448256133329,7.16317465305445,8.13255473735287,9.01222114236847,6.29777101989969,5.65308008625211,7.66874389809846,6.11584478038706,7.2689620575519,7.20789968256759,8.11533346095636,7.79702270821053,6.79062348683038,5.05811297983556,7.3230529583795,6.61832089156828,7.18927109024712,6.19214089191724,8.41679330610745,5.90416132200448,7.49825645317259,7.18703627897129,6.27082604716373,6.52110257496828,6.92603263812536,9.66575924697701,5.49006946434168,4.29400310646479,4.02248322401535,6.66551926283516,6.06060299103586,6.84389593342005,5.57482206997017,4.27517098080394,5.93537959585433,7.63652384586294,3.7315851412839,8.12538918857193,7.15958075075212,6.95108534696831,7.76321103867106,6.76454387933472,6.92750065359306,6.36045031591672,3.75331571165539,5.83836690829074,5.91956891215184,6.98566891704595,5.28137184514778,6.7569232040891,5.20304450339926,3.59202640702392,7.74467442602388,7.63263756795377
"ACO1",9.65738205182444,8.57434905259296,9.52745217898089,9.78138676380308,9.49014670181768,9.70819810172524,9.59512896675516,9.3363804719033,9.37316466566312,10.1358816297775,9.79259152374959,9.91914951229685,10.0353634148823,10.6081638766438,10.1474550212926,10.8594474300285,9.7387619268716,10.5376327032543,9.97270816059533,9.61326237480847,10.013412568603,10.6970639054728,10.1420464117673,9.27206355894169,11.1945213509343,9.7601472460251,9.01425066924225,9.25377398955966,9.16809517545528,11.2868156679396,9.98733379986882,10.0364264055356,9.76671291915854,9.6700852537445,9.01632415164045,10.2078235647044,10.1352794913276,8.58667956299665,9.34450608217561,10.480024531627,9.36931641322661,10.2895841292319,9.88149363171862,9.54818767667015,9.04852147646126,9.31003376989976,10.7957304267646,9.24183208172648,7.48324180898751,9.97667466613519,9.81308323891385,8.58868952872283,9.59116101982087,11.1823438830265,9.87115613513476,10.6910084646126,9.0793050357614,11.5815779687052,9.96752514390909,8.84521810866369,9.92698263129759,10.4315525530734,10.6359130659487,9.95881933563508,9.71253525421382,9.22917859801199,9.2738587594401,9.85102657621469,10.1945591473405,9.93108673490978,10.1979102243001,9.09412018713215,9.60485322656544,10.4326229061713,10.0220469164169,10.512938535876,9.58450745404413,10.7234473824368,9.87915466571225,9.46150277578331,10.3774489350277,10.0023444459275,10.006969221436,9.39166913781032,7.66481560032934,10.5073738588453,10.1650173866404,10.0797460986327,9.69080031288485,8.91668861427041,10.1792414403545,8.6984626348103,8.98439168395568,9.06147974513294,10.9233846869207,9.77435813992451,9.41133175220841,10.1742568458241,9.97633241442935,10.2690576993744
"ACO2",11.1948292950977,11.1546563662786,10.92883574806,11.6487945041247,11.2145619783118,11.2368009399723,11.5989700881118,12.3179479849273,11.236833938496,10.6602260989446,11.4359963148347,11.6248886935243,11.5654290045777,11.1089918848073,11.6373682505248,11.1840613043878,10.7621723883438,10.697543533245,11.1209760165074,11.4438519936075,12.2279883609384,11.7844302447891,10.8577672179016,11.2440714010525,11.3136324629347,10.8084498115101,12.2853807169971,11.4704289293916,10.4333077243138,12.2961811110101,11.2763361983018,10.6904513186243,11.2368984388657,11.4601059312046,11.2375313937361,11.5255300094276,10.8601196658953,11.3807012597697,11.193676275018,11.2102779883657,11.7140193059598,11.6267143158476,10.7826464989018,10.7633791220983,11.5759793151468,10.9225483534691,10.9967391235399,11.1848360524826,11.7651995178453,11.126103848606,11.4658391034936,12.2732233312889,11.5826204479242,10.8110960827589,11.1401595094483,11.3868000632901,11.8498077873347,11.933537526432,11.1992744447307,10.8535524536063,11.0517239903576,11.260079716011,10.6673823990559,11.4777919053295,11.6288243003907,11.0203518341181,10.9701189078916,12.1260799333322,11.5228231697926,11.0752318377933,11.5486993993794,12.1682404044536,11.9526170259413,10.7339272710013,11.467094097401,11.447156857584,11.2971811544803,10.5787970398226,11.0655599930803,12.1910766156244,10.4356472401317,10.6797086254121,10.4258931289918,11.8063573303853,11.0157333859084,11.0519165853412,11.0024757455245,11.4697924885925,11.3522353124469,10.5860638258761,11.8942646747177,11.321289899327,10.9943324327635,11.3927109436105,11.261010007911,10.570735194289,10.8647187753963,11.3525224600922,10.8073989590076,11.5307959292061
"ACOT11",8.0001679289458,3.58050731907166,6.10649489335974,4.53413632571253,4.64998327066957,5.06333036080695,4.61175665945959,6.53032049467804,5.20715492116757,5.08895568230822,4.64445045772078,5.00586254617573,4.56872530766024,3.75641488144123,5.08669036831283,6.41107366438429,5.81796854212976,5.63104897217373,4.11426706571266,4.36084883954899,8.22525275397072,5.6561702686043,5.02183946795671,2.87970576628229,4.88427554959077,3.17879430187179,6.02303351866553,5.09227087603633,5.9524989821897,7.39266088071179,2.77583016595007,5.66826381819938,5.04448155277207,5.80651482289192,5.31073273619717,5.1540160514264,3.59267230419767,5.97464861439279,6.70872938658035,4.49901031676057,4.67252151843504,7.30356432768903,4.70454001790255,5.92221926026809,6.75166589640251,5.32789211462944,5.07447118393801,7.77279951509908,3.8675802222025,3.2761541896386,5.28589782894303,6.570617757413,4.09131901392759,4.52530468227959,4.58686079975219,5.93387710164957,3.7294657602137,6.58948936086806,5.22566054317229,3.11559928645132,5.88758619407687,6.06291176491675,5.3240977186912,4.0178862854577,4.68640527815285,5.89807046259045,4.39871975368855,6.91506191878964,3.82485948224027,7.04078177011564,3.48119559292895,4.65700539992766,6.36046787434205,6.66111822559817,3.27624353904248,5.25048034236181,6.85324217607268,4.14957642435993,5.54397835082718,5.09303191380724,5.5253955221319,7.78069460897676,1.89506990981721,6.5724319341518,5.36317458220498,6.15733682888232,7.60588467512565,3.58317004132975,6.23047395446299,7.90698556990584,5.42234066047496,1.60568396253849,3.45659590512621,4.7300149243853,5.41901295354174,3.82124080365612,5.36577301124802,5.26157218494601,4.17088647767976,6.39204087972637
"ACOT13",9.33916678737216,9.82248033106221,9.3772007677575,9.0324339759859,8.42039944846384,8.91639752095473,8.99029006944364,9.57716405787123,8.80189262416214,9.16524896068365,8.97234486055444,8.87762586067706,8.58825065021007,8.8503525114202,8.80072100758345,9.21646965870754,8.71316240291105,9.2245849068951,9.14255741426856,9.80341401402712,9.13067325947511,9.15186667905268,9.19525998658819,10.8252136153456,9.73475144422934,9.37342679667982,9.49264015227201,9.7909949985848,9.31338010036139,9.22760992715881,11.2587649943147,9.09856746567269,8.66118059144428,8.9049621071265,9.31828226505266,8.78650096314074,9.1275726675161,8.72193857931115,9.03504127098473,8.95168132871795,10.3498248051145,9.10691882675107,8.32622138245523,9.61253569936359,8.86370929539309,9.64632271166424,9.16039963970621,9.95135072768432,9.51962465620159,9.80966347929143,8.81562505907498,9.550023140453,8.41921188852498,9.12324508686971,8.51348127076471,8.73046300436003,8.90596847896124,9.22898290793484,9.25649342459963,9.51071907681306,9.11379372715272,9.63599484459233,8.72758049650623,9.13599010340703,10.4823235492782,9.21147634995378,9.57711835082781,9.58556800499293,9.72434416446895,8.65534646143352,8.99516140267462,9.26644971640028,9.34114406303052,10.491862012959,8.64216435958054,9.02550586616322,9.05393565328004,8.47725434806146,8.98928435974767,9.46379081811773,8.67036484839842,9.42381890819322,9.95932677824061,9.40480969024613,9.2540093507802,9.33234810998428,9.25789034109052,8.78234729364704,8.63134733097145,9.14686698430455,9.86139759492261,9.44031544011203,9.27910049877361,10.1464163160449,8.84792740004142,9.13603395213389,9.07326755125324,9.1058359792478,9.10620722810438,9.02843101991007
"ACOT1",8.55731856319711,9.87010991343959,9.21171409015887,9.48750242779675,9.00932225590163,8.42765645170505,9.34510958037531,10.1276381801763,8.33543189299339,9.45194381482229,9.7144998561213,9.8111535757231,10.8204168119402,9.12033172075963,9.56958735601267,8.25992494239308,7.97439738061691,8.46699818620482,9.00052767064027,8.11009801768803,8.69250252248102,10.2363170542909,10.0523054346704,8.21276629529929,7.86855158039909,10.8410413447841,9.40013185830063,8.83504832852331,9.54377463627668,8.52551806855915,10.2685262106855,11.1620147437591,8.55365847388024,8.29942875674065,8.39621986846147,9.22655693673282,10.5217187947477,10.0125702098294,9.14307014964197,9.63081515401891,10.02544980527,10.8859444010118,8.61880980511668,9.38847198561201,9.13598420552337,6.77982964570203,9.1548181090521,8.42413520859015,9.44379248760067,7.44062170862116,9.13190556395456,9.27198981888493,9.24613323260157,9.11756103035394,9.78403867015668,9.70140835682076,8.17241450682916,10.0844847414567,9.04414654476346,7.76327146795532,8.83080799444626,8.97888603112927,9.35373900305784,9.12471894984222,8.35686964205031,8.04400606964525,9.89188180314573,8.19398212108381,8.40010965131722,7.63035741579628,8.84417817032089,7.18463239442234,8.84762178212607,9.41388640635775,9.04142972572141,9.59716650648428,8.72853823128325,9.10138350624885,8.63685876762128,9.98536864402156,8.7042591868078,7.64568364783201,10.0342741882542,8.68699453063059,9.95460899012089,9.2371109887195,8.21229014956973,8.90596366689504,9.09489238690122,7.91052161394757,9.29989805696633,7.60344905691363,8.41581654146868,9.80922695630287,8.92399919997595,9.46106909055437,7.50764085022297,8.19734055803119,8.91085525939313,9.82796554089226
